word,wikiID
christi,Q5109210
cyacq,-1
dixon,Q226512
bancorporation,Q2512624
rainier,Q295573
forma,Q1389390
explosion,Q179057
evening,Q7725
relationship,Q62075492
refuge,Q4430621
aspect,Q38113
observer,Q401355
federation,Q43702
wildlife,Q241741
weigh,Q25288
plain,Q160091
fish,Q152
seaway,Q15945704
nord,Q224360
running,Q105674
feasibility,Q5439522
pilot,Q2095549
gardner,Q232460
century,Q578
biopool,-1
blood,Q7873
restart,Q1175112
netback,-1
granite,Q41177
count,Q3519259
scenario,Q1090839
military,Q8473
baldrige,Q21504787
summit,Q207326
volcker,Q16873859
failing,Q1121708
spirit,Q193291
lyon,Q456
promotion,Q233269
senator,Q2570643
bankshare,-1
manner,Q1620068
win,Q405718
gate,Q53060
interconnect,Q1665949
seal,Q257102
contingent,Q1359069
impose,Q29912949
spur,Q740732
appraisal,Q4781689
cannon,Q81103
gerber,Q1318993
balao,Q4850064
shrs,-1
reg,Q7276324
delaying,Q352862
adsteam,-1
cheetham,Q5089466
slowdown,Q31351
yard,Q482798
cgrt,-1
subroto,Q56540951
turbulence,Q190132
miti,Q1939643
solve,Q42884764
consequence,Q1175608
sandoz,Q507154
pollution,Q58734
alusuisse,Q448042
jucker,Q21517854
rosenmuller,Q56540500
ore,Q102798
thinking,Q9420
vw,Q246
symbol,Q80071
klm,Q181912
belgium,Q31
realignment,Q7301201
meanwhile,Q3303801
mid,Q226756
flumar,-1
weakening,Q27787163
stimulation,Q4114622
telemedia,Q3517315
mountain,Q8502
register,Q217425
sunter,Q7641685
representing,Q7314265
seek,Q7445771
submit,Q7631700
maxtor,Q960876
monitoring,Q2143522
sugar,Q11002
discipline,Q1315911
g,Q9739
weyerhaeuser,Q1780382
rental,Q157171
varity,Q7915946
cablevision,Q48739587
shot,Q1175140
shake,Q222977
veto,Q178074
democrat,Q342240
danger,Q3013486
delor,Q22348772
switching,Q4229952
foreign,Q5468197
stabilise,Q344864
diversify,Q342755
backing,Q798314
citroen,Q6746
sport,Q349
ax,Q39397
conduct,Q5159367
calm,Q15402295
advise,Q290716
theodore,Q233844
siew,-1
modification,Q6889353
conclude,-1
dwt,Q357074
scrap,Q917714
disadvantage,Q5281228
scrutiny,Q7439360
stream,Q47521
instance,Q437448
bhp,Q407387
copper,Q753
queensland,Q36074
consolidate,Q297534
guinea,Q1006
falling,Q416317
poclain,Q687687
outflow,Q7112062
elder,Q7233501
smc,-1
flat,Q354943
sound,Q11461
accelerate,Q11376
inflow,Q16797612
newsletter,Q264238
mee,Q403663
telex,Q66175
hiring,Q5769828
honour,Q207333
bus,Q5638
adjust,Q41441174
banque,-1
standing,Q1986098
aluminium,Q663
bsi,-1
calny,-1
assist,Q416893
warburg,Q968
symbion,Q502012
overhead,Q1862556
zim,Q136198
endotronic,-1
giorgio,Q5905041
gear,Q143873
becor,-1
expression,Q398752
avia,Q27143
check,Q446253
goodwill,Q1199427
confusion,Q557945
lab,Q340640
salant,Q12410095
surge,Q404057
gephardt,Q5548659
existence,Q468777
restore,Q7316232
find,Q535119
reclassification,Q28839039
factory,Q83405
e,Q9907
avaq,-1
participate,Q1178827
outlet,Q7112160
carter,Q223912
forthcoming,Q5472609
cornelissen,Q37498774
living,Q395956
microwave,Q127995
ncr,Q423339
generation,Q213381
lerner,Q1724752
kleen,-1
writing,Q37260
canbra,-1
operate,Q7096677
telemarketing,Q268733
emphasis,Q1339251
controversy,Q1255828
fisher,Q249583
cooper,Q223935
coopervision,Q15030582
dna,Q7430
fbs,-1
fendt,Q666948
weapon,Q728
probe,Q123722
smithkline,Q212322
tissue,Q229448
offset,Q358568
ashland,Q225332
qtly,-1
friction,Q82580
centel,Q5059055
nervousness,Q3338369
react,Q2124100
create,Q5183420
favour,Q347719
enable,Q25193637
prove,Q30762
depletion,Q3044853
repeal,Q4590027
dependency,Q183545
allowance,Q2309332
bar,Q187456
remove,Q7312204
subsidise,Q193219
vital,Q1320884
necessity,Q3679254
profile,Q61875635
push,Q406475
rumour,Q878352
low,Q231459
wait,Q398529
marketer,Q39809
replace,Q396788
waterman,Q410745
compare,Q1720648
diversification,Q355963
band,Q233765
convert,Q235969
convince,Q65079829
citrus,Q81513
concept,Q151885
heritage,Q415651
foam,Q215414
montagu,Q1241797
theta,Q14398
steinhardt,Q1168458
prt,Q350348
basin,Q2887180
relating,-1
south,Q667
economic,Q159810
query,Q7385
apt,Q9626537
heck,Q1592947
withdraw,Q28469944
adhesive,Q131790
merge,Q1323078
reliance,Q402655
norstar,Q6819354
signing,Q7512976
ceremony,Q2627975
content,Q1128596
oman,Q842
basket,Q201097
fill,Q1414137
conjunction,Q226931
confirmation,Q188613
entitle,-1
junior,Q233839
assure,-1
midway,Q226620
reynold,Q36936275
palm,Q231003
palomino,Q1996502
stimulus,Q1172295
administrator,Q358827
pesos,Q244696
suspicion,Q417280
arbitration,Q207946
ink,Q127418
prefer,Q908656
dainippon,-1
abide,-1
overdraft,Q1129100
baht,Q177882
goodwood,Q237605
tape,Q11267285
camera,Q15328
boeing,Q66
vendex,Q3051909
subscribe,Q43006303
code,Q188889
discontinue,-1
fumio,Q16275888
wireless,Q249
petronas,Q221692
indebtedness,Q3196867
harcourt,Q413022
issuing,-1
refinancing,Q1751574
binding,Q137771
siegler,Q21493986
lear,Q417140
guinness,Q194297
allegheny,Q296634
travel,Q61509
averaging,Q202785
drill,Q58964
acceleration,Q11376
helmut,Q18191106
whole,Q7997504
moratorium,Q4302358
radiation,Q18335
continental,Q229138
bojangle,-1
reversion,Q2478414
fitzwater,Q37218713
cnt,Q233574
bottling,Q320096
breakup,Q322451
licensing,Q79719
fend,Q5443212
fleet,Q346949
rabbit,Q9394
track,Q351303
shell,Q224038
swearingen,Q7654171
retire,Q946865
headline,Q1313396
considering,Q5163182
legislator,Q4175034
denman,Q973082
crime,Q83267
expertise,Q381160
scrubber,Q943331
mayo,Q228999
clothing,Q11460
fbt,-1
trucking,Q516739
contribute,Q237302
laidlaw,Q6473773
seidman,Q7446641
ranco,Q353230
dispose,Q5282669
hawker,Q1222986
greenmail,Q2260952
wagner,Q1511
signature,Q188675
maple,Q42292
leaf,Q33971
gelco,Q5530392
generating,Q5532552
privatise,Q161500
page,Q224749
cycle,Q225014
champion,Q852061
perception,Q160402
feel,Q395112
beginning,Q4880495
trying,Q92775356
drink,Q40050
lifestyle,Q346799
bombay,Q1156
foothold,-1
rupee,Q178843
dip,Q233382
draw,Q234634
investigate,Q345847
rpt,Q397425
fairfax,Q245828
slash,Q229049
understanding,Q46744
shore,Q468756
take,Q1124733
prediction,Q748250
discovery,Q211051
roxy,Q403375
babcock,Q29949678
imaging,Q1038886
sustain,Q290667
contrast,Q295554
nic,Q19968244
countrywide,Q5177565
ccr,-1
insect,Q1390
sample,Q1570376
baking,Q720398
pillsbury,Q447809
equal,Q5384104
widening,Q20812556
omits,-1
prepayment,Q7240650
affiliation,Q382466
ingredient,Q10675206
condom,Q14076
mention,Q1603129
reflect,Q120429
api,Q165194
woman,Q467
baird,Q410408
quaker,Q170208
psy,Q20150
miller,Q694116
electronics,Q11650
love,Q316
suggest,Q690194
ameritrust,Q1740314
giant,Q3707571
liberalization,Q746418
ambassador,Q121998
meaning,Q813854
n,Q9937
clorox,Q910368
imposing,Q16934483
reciprocity,Q1350049
warplane,Q216916
warship,Q3114762
strait,Q37901
windfall,Q1208720
krung,Q3429088
saunder,-1
dutch,Q1267799
strengthen,-1
rainbow,Q1052
collin,Q1109586
delegate,Q1184054
treaty,Q131569
clause,Q117364
perry,Q2047030
democracy,Q7174
pubco,Q7257246
fmr,-1
finland,Q33
carteret,Q1045884
wendy,Q4018995
multiple,Q3327686
colorado,Q1261
safeguard,Q3271761
audio,Q4650720
odd,Q407985
kokusai,-1
denshin,-1
jurisdiction,Q471855
dupont,Q232406
manage,Q2920921
distribute,Q225802
att,Q298495
liquor,Q56139
tmi,Q515325
gpu,Q228194
delta,Q903600
icn,-1
spokesperson,Q17221
ecolab,Q1282031
newhall,Q415995
halcyon,Q1293287
lighting,Q210064
roger,Q4925304
minorco,-1
suharto,Q44819
urge,Q396341
leadership,Q484275
naira,Q203567
incorrect,Q16879044
trademark,Q167270
uruguay,Q77
inclusion,Q341771
judge,Q16533
brewer,Q869095
barwon,Q2266524
jackson,Q190170
dinar,Q191830
welcome,Q13109234
comprise,Q16886929
refunding,Q7307698
mini,Q36024
judgement,Q12621536
silkworm,Q134747
weinberger,Q21450753
copy,Q55368
prohibiting,-1
taxation,Q8161
leading,Q1968967
bonn,Q586
ranging,Q1643652
dawkin,Q21508013
hydrocracker,Q212749
enquiry,Q21004260
commenting,Q10953930
accept,Q4672359
wickes,Q7998350
wicke,-1
ditch,Q2048319
dumping,Q399141
oki,Q296025
award,Q618779
improve,Q21255975
coke,Q292816
tonka,Q1645436
photo,Q125191
moto,Q527891
title,Q216353
command,Q10781077
wolverine,Q14334
enter,Q161935
regency,Q477406
freedman,Q841571
nortek,-1
rexham,-1
excise,Q159579
brunswick,Q257733
bowling,Q3177899
elect,Q40231
mhi,-1
sterivet,-1
cme,-1
serve,Q1176587
fiber,Q161
pressing,Q3402603
miyazawa,Q21488041
swire,Q1141162
regime,Q5589178
apea,-1
succeed,Q15808312
ministerial,Q346786
mechanism,Q393987
unwillingness,-1
yuan,Q226153
tmoc,-1
santo,Q406964
merit,Q673579
rrt,-1
persuade,Q1231428
concentrate,Q1355665
concepcion,Q109182
hormuz,Q347009
kdi,-1
triangle,Q19821
commercial,Q4399563
stat,Q235342
contain,Q1128498
speculating,Q107885
claremont,Q294388
tackle,Q242511
add,Q32043
measurement,Q12453
nursing,Q121176
lamborghini,Q35886
spa,Q1341387
wilkinson,Q397485
contributing,-1
flower,Q506
jewelry,Q161439
catalog,Q64221206
polyester,Q188245
dissolution,Q416674
op,Q226362
growmark,Q5611697
cooperative,Q4539
speculator,Q107885
viratek,-1
groundwork,Q5611035
diesel,Q1221452
finalize,Q1416126
pdvsa,-1
minstar,-1
potash,Q10564271
fertilizer,Q83323
bayou,Q812585
dealership,Q5245910
volkswagen,Q246
tell,Q365335
sumita,Q1354773
jardine,Q21492107
starch,Q41534
milling,Q18230399
bat,Q28425
wiggin,Q21498310
premier,Q959664
progressive,Q350611
bicc,-1
egg,Q17147
iagifu,-1
fesharaki,-1
png,Q254317
petromineral,-1
mcfarland,Q414715
covering,Q5179248
statoil,Q1776022
linotype,Q6554757
setting,Q351657
violate,Q7933104
tseng,Q2603704
traveler,Q2450618
argentine,Q2365041
breakwater,Q4959694
novamin,-1
pep,Q16881108
seaxe,-1
tcby,-1
glatfelter,Q726654
lennox,Q178408
shipyard,Q190928
deliver,Q3705086
messidor,Q837281
hamburg,Q1055
receivables,Q16881927
combustion,Q133235
gateway,Q232330
sporting,Q398098
stay,Q253287
identity,Q227672
oxford,Q34217
morse,Q226572
labatt,Q1422061
attain,-1
bamberger,Q21493428
snc,-1
eye,Q7364
cleaning,Q17200001
modulaire,-1
library,Q7075
examination,Q17987816
southern,Q407522
dayton,Q34739
ambrit,-1
telegraph,Q721587
plunge,Q7205509
meinhardt,Q6810179
prevailing,Q7242336
walter,Q246836
bp,Q152057
brkn,-1
guaranty,Q16246919
euromarket,-1
west,Q679
credibility,Q1530061
breaking,Q1295363
pinola,Q2095986
fluorocarbon,Q425094
presentation,Q604733
successor,Q939330
alliance,Q878249
het,Q424795
comite,Q168065
luxembourg,Q32
blockbuster,Q340372
mulford,Q166059
assistant,Q361991
tex,Q351781
predecessor,Q16881385
fruehauf,Q1470870
occur,-1
han,Q644137
ray,Q2281087
x,Q9968
healthmate,-1
rhetoric,Q81009
repeat,Q1206944
meyer,Q225858
specific,Q7574974
might,Q6844070
interstate,Q94247
heller,Q227985
spc,Q281319
slope,Q275447
leonard,Q948418
anticipate,Q255266
transworld,Q7835462
ffmc,-1
strata,Q12758989
herstatt,Q880268
extend,Q295785
keswick,Q451384
object,Q2011843
star,Q523
rhm,-1
thyssen,Q413509
window,Q35473
nakasone,Q21449216
countertrade,Q1780840
pose,Q29034095
keefe,Q6382690
spartech,-1
oustanding,-1
pak,Q298145
worsen,-1
amortization,Q4064479
bull,Q693690
valhi,-1
suspending,-1
abolish,Q2266109
fecs,-1
peg,Q2044005
treasurer,Q388338
outline,Q4383565
avert,Q4655041
predict,Q748250
steep,Q7605896
fleming,Q379425
edward,Q278835
basf,Q9401
hedging,Q1593238
rugby,Q227861
und,Q234808
grouping,Q5611311
callebaut,Q1027218
amylum,Q41534
afg,Q250298
sage,Q3260592
metromail,Q7398895
mexico,Q96
oppenheimer,Q21431219
trailer,Q230175
cornerstone,Q1133673
restrict,Q7316284
son,Q177232
gibb,Q452023
clbga,-1
tfb,-1
american,Q463180
key,Q242186
frost,Q4590598
hall,Q240854
performing,Q35140
non,Q403599
deny,Q17129304
presidency,Q3558349
professor,Q121594
condensate,Q1781176
kelman,Q6386388
csr,Q292926
concentrating,-1
rouble,Q15788
sword,Q12791
minimum,Q845060
pioneer,Q2096314
amcor,Q460307
nzfp,-1
werner,Q296770
generale,Q83460
jewelmaster,-1
spectrum,Q654182
interlink,Q6047101
providing,-1
gardini,Q28874244
bringing,-1
ecus,Q273724
gandalf,Q177499
ms,Q204674
ensure,Q5380065
meadow,Q7777019
intercontinental,Q1240810
see,Q384351
weis,Q1034992
matsunaga,Q21492053
harding,Q245877
pcr,Q176996
hanover,Q1715
wor,Q563770
chirac,Q2105
give,Q5565592
afford,Q531136
hurting,Q5948755
briefly,-1
proposing,-1
corporate,Q167037
heyman,Q30242516
inverness,Q160493
eep,Q238186
sim,Q225236
welbilt,-1
royex,-1
corona,Q2121324
naturalite,-1
imperial,Q226342
back,Q133279
cease,Q5055756
substitute,Q413640
carrying,Q1045331
avon,Q233796
climb,Q5133663
diablo,Q232018
innovex,-1
continue,Q5165384
coming,Q1113766
taking,Q166332
cap,Q6147804
horner,Q28199867
chase,Q226427
fomc,-1
rush,Q227463
bottom,Q416683
chargeoff,Q5074237
emery,Q403209
farmland,Q3395383
seipp,Q2266900
circle,Q17278
promise,Q1425577
refer,Q7307090
chalmer,-1
hoogoven,-1
swedish,Q298714
citadel,Q88291
caesar,Q1048
ajinomoto,Q412826
depositary,Q1191707
vision,Q1714531
mercantile,Q601401
blip,Q4926796
appropriation,Q621724
deak,Q56538129
barne,Q16479487
barter,Q484830
penney,Q16881094
austrian,Q397257
bancshare,-1
peabody,Q403121
accrual,Q384475
deutsche,Q366068
loh,Q409320
pcgg,-1
soriano,Q403257
compromise,Q726686
ucpb,-1
avana,Q17081059
ordnance,Q7100867
float,Q406754
leed,Q6515782
permitting,-1
westlb,-1
electromedic,-1
fragrance,Q2151963
centurion,Q26409
paint,Q174219
stoltenberg,Q550340
east,Q684
strenger,Q37212985
saga,Q180494
agip,Q377915
eysken,-1
citing,Q1713
wessanen,Q2246923
mccrory,-1
sulphur,Q682
pope,Q19546
memotec,-1
conable,-1
elevator,Q132911
eliminate,-1
orion,Q104387
montreal,Q340
frontier,Q1355821
communique,Q628523
dilute,Q16033661
myer,Q1110323
feeling,Q205555
ocean,Q9430
oecd,Q41550
iea,-1
foster,Q226141
braverman,Q21492334
agl,Q292371
holme,Q340483
wormald,Q51885032
howard,Q3595959
datron,-1
bean,Q379813
marion,Q1165347
valuing,-1
upward,Q7899476
liberty,Q2979
dump,Q416001
carroll,Q231840
cummin,Q132624
iowa,Q1546
berry,Q16128920
intermedic,-1
shirt,Q76768
republicbank,-1
smithson,Q21475341
bowater,Q895392
montagne,Q228183
fly,Q25312
blame,Q621695
coconut,Q13187
interim,Q4895105
expect,Q2642029
proxmire,Q1894476
poehl,Q963388
paperboard,Q14934005
providence,Q224317
agrimont,-1
malpractice,Q318836
chamber,Q4870820
pacemaker,Q372713
spie,-1
batignolle,-1
comstock,Q402883
showboat,Q17149955
gaming,Q533967
allegi,-1
pettee,-1
hartmarx,Q5675052
xebec,Q837491
reaffirm,-1
cat,Q146
vulcan,Q384315
cascade,Q1046834
wojnilower,-1
slate,Q207079
hawkeye,Q231898
persistent,Q7170396
threaten,Q707125
background,Q1619726
burmah,Q4999360
france,Q142
lex,Q246094
reaffirmation,-1
saver,Q7428168
fslic,-1
wimpey,Q5546426
clevite,Q5132340
dig,Q4232202
lvi,-1
rehabilitation,Q227301
salt,Q11254
sprinkel,-1
balladur,Q12959
realty,Q10494269
lieu,Q1824387
faygo,Q2580010
coarse,Q5138057
stck,-1
label,Q722218
lichtblau,Q96477864
wholesale,Q220695
mki,-1
patient,Q181600
seeking,Q7445771
making,-1
atcor,-1
moore,Q117753
strengthening,Q604164
sama,Q416651
pennzoil,Q2562491
commonwealth,Q2578692
effective,Q1296024
crzy,Q27536538
fail,Q1121708
eddie,Q295609
montgomery,Q223831
richard,Q1249148
pentland,Q2069464
genetic,Q1247963
resdel,-1
mainframe,Q177234
macandrew,-1
tuskaloosa,Q1323725
optic,Q14620
aristech,-1
marshall,Q217983
cast,Q365229
fishing,Q14373
specify,-1
dreyer,Q21507264
merrill,Q402896
foodservice,Q41958
means,Q1216688
starting,Q257117
colon,Q1110523
lessen,Q667790
attend,Q4818211
planter,Q739104
inn,Q256020
quoting,Q1603129
arctic,Q25322
beaver,Q47542
schlesinger,Q23835490
abandon,Q397584
coniston,Q399031
valor,Q16726223
physics,Q413
argosystem,-1
aramco,Q679322
porex,-1
ward,Q229213
growing,Q1547817
peerless,Q1783748
pharmacontrol,-1
dropping,Q496
brook,Q346604
mpb,Q403679
wyse,Q2595760
computerland,Q5157400
samjen,-1
ammeen,-1
denim,Q652698
etl,Q444479
german,Q348514
steuart,Q2346365
music,Q638
pointing,Q12013533
redland,Q427515
montrose,Q229098
hodel,Q1622675
honor,Q207333
greenspan,Q414927
bay,Q39594
coating,Q1570182
saw,Q125356
belligerent,Q2363432
hollinger,Q966623
restricting,-1
westpac,Q2031726
shultz,Q15730693
kwik,Q6450411
prebble,Q2108182
contractual,Q93288
sorg,Q7563450
close,Q420328
loma,Q403934
gillette,Q503592
seger,Q21491492
rochester,Q218292
dockworker,Q1537445
docker,Q1537445
street,Q79007
perelman,Q21491138
filde,-1
sainsbury,Q2212276
come,Q1113766
inoc,Q16425375
bpcc,-1
electrospace,-1
deluxe,Q398301
tug,Q191826
trailway,-1
greyhound,Q38571
smit,Q2122984
inspection,Q1137655
customs,Q182290
vr,Q229665
rodriguez,Q395850
peripheral,Q178648
tektronix,Q1347679
saur,Q2227674
join,Q413109
westworld,Q28135282
turkey,Q43
nazer,Q6983373
pasta,Q178
ali,Q39619
adhere,Q88075159
courtauld,Q5178451
datacard,Q5227423
bakery,Q274393
macgregor,Q1882419
baxter,Q250143
debartolo,-1
carolco,Q1044291
srd,Q130591
torotel,-1
tecsyn,-1
rko,Q267282
rorer,Q21507333
barclay,Q403064
distillery,Q101017
eurodollar,Q1374984
going,Q1229901
jack,Q224322
wrong,Q6765918
arrive,Q29912990
spencer,Q226336
mobile,Q228924
ekofisk,Q1323379
norway,Q20
cosmo,Q420596
onyx,Q180884
intercep,-1
den,Q416665
calmat,-1
communist,Q6186
initiate,Q20999220
crellin,Q37482561
louvre,Q19675
weighing,Q25288
speaker,Q253510
mcguinness,-1
northview,Q414610
multifood,-1
adventure,Q1436734
recognise,Q13725110
adopt,Q180472
wilhelm,Q2850854
receiving,Q7302330
